ID,Gender,DOB,Lead_Creation_Date,City_Code,City_Category,Employer_Code,Employer_Category1,Employer_Category2,Monthly_Income,Customer_Existing_Primary_Bank_Code,Primary_Bank_Type,Contacted,Source,Source_Category,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,EMI,Var1,Approved
APPO40947751014,Male,15/06/91,13/07/16,C10009,B,COM0041309,A,4,1600,,,Y,S133,B,0,10000,5,20,265,2,0
APPP10991949128,Male,21/04/82,13/07/16,C10001,A,COM0000125,C,2,1820,B010,G,Y,S127,B,0,10000,2,18.4,501,2,0
APPQ60253031231,Male,09/11/92,13/07/16,C10005,A,COM0000279,B,4,2400,B004,P,Y,S133,B,450,10000,2,,,4,0
APPS60645197406,Female,29/08/56,13/07/16,C10003,A,COM0002136,A,4,4000,B023,G,Y,S144,B,0,30000,5,14.85,711,10,0
APPT90869025527,Male,15/03/84,13/07/16,C10005,A,COM0000002,C,1,5300,B005,P,Y,S133,B,1625.6,30000,4,13,805,10,0
APPU10313575639,Female,25/11/86,13/07/16,C10006,A,COM0010042,B,4,3300,B003,G,Y,S143,C,0,39000,3,18.25,1415,7,0
APPV10332896707,Male,03/03/92,13/07/16,C10001,A,COM0009062,A,4,1500,B001,P,Y,S133,B,0,17000,2,20,865,2,0
APPW90023182811,Female,30/01/75,13/07/16,C10004,A,COM0015127,A,4,1800,B001,P,N,S133,E,1000,,,,,0,0
APPY40326382033,Female,17/11/93,13/07/16,C10058,C,COM0042575,A,4,1300,B004,P,N,S133,B,250,,,,,0,0
APPZ30861971146,Male,01/08/83,13/07/16,C10014,B,COM0005579,B,4,2326,B002,P,Y,S127,B,0,20000,3,,,4,0
APPA10276507209,Male,10/08/89,13/07/16,C10004,A,COM0001194,C,4,5100,B002,P,Y,S137,B,0,20000,2,16.25,982,10,0
APPB80246458311,Male,08/11/89,13/07/16,C10002,A,COM0000755,B,4,3000,B003,G,Y,S143,B,0,20000,5,15.5,481,10,0
APPD60768171547,Male,04/05/90,13/07/16,C10004,A,COM0006375,A,4,2800,B022,G,Y,S133,B,200,20000,4,20,609,7,0
APPE10605114609,Male,15/04/79,13/07/16,C10006,A,COM0013740,A,4,1800,B005,P,Y,S143,B,0,10000,2,,,2,0
APPF60187869714,Female,24/02/86,13/07/16,C10002,A,COM0000404,B,4,3500,B004,P,Y,S133,B,0,50000,5,,,10,0
APPG80735269825,Male,23/10/81,13/07/16,C10003,A,COM0023235,B,4,5700,B007,G,Y,S137,B,0,50000,4,14.85,1388,10,0
APPH60731193934,Female,22/08/78,13/07/16,C10004,A,COM0050042,A,4,1500,B006,P,N,S133,B,300,,,,,0,0
APPI70951945001,Male,30/07/67,13/07/16,C10005,A,COM0003223,A,4,3400,B024,G,Y,S133,C,0,53000,5,,,4,0
APPJ50657136113,Female,02/07/85,13/07/16,C10100,C,COM0031503,A,4,1660,B003,G,Y,S133,B,800,18000,5,,,0,0
APPK10455152221,Male,03/10/87,13/07/16,C10009,B,COM0000734,A,4,2500,B003,G,Y,S122,C,0,36000,5,14.85,854,7,0
APPL80128718301,Female,05/09/78,13/07/16,C10004,A,COM0016906,A,4,2000,B006,P,Y,S133,B,300,20000,3,,,4,0
APPM30795683417,Male,24/11/97,13/07/16,C10001,A,COM0000557,B,4,10000,B007,G,Y,S133,B,200,10000,1,,,2,0
APPN80972424522,Female,20/09/90,13/07/16,C10009,B,COM0012125,A,4,1050,B002,P,N,S133,B,0,,,,,0,0
APPO30954967634,Male,29/04/87,13/07/16,C10005,A,COM0055067,C,4,2500,B016,G,Y,S133,B,150,20000,3,16.75,711,7,0
APPP20934538709,Female,13/09/88,13/07/16,C10007,A,COM0006683,B,4,2299.3,B001,P,Y,S133,B,500,10000,5,28.5,314,4,0
APPS90446766027,Female,18/06/84,13/07/16,C10002,A,COM0002042,C,4,4500,B001,P,Y,S133,E,0,30000,4,,,10,0
APPT90598015134,Male,23/02/87,13/07/16,C10002,A,COM0003619,A,4,4200,B001,P,Y,S143,C,0,69000,5,20,1828,10,0
APPU30542643204,Female,12/12/91,13/07/16,C10005,A,COM0000676,B,4,2300,B001,P,Y,S133,B,565.1,23000,5,,,4,0
APPV70315818315,Male,06/08/90,13/07/16,C10189,C,COM0036958,A,4,2000,B002,P,Y,S133,B,0,10000,1,18.5,919,4,0
APPW60374159421,Male,20/11/92,13/07/16,C10003,A,COM0000021,A,1,3000,B003,G,Y,S143,C,0,45000,5,,,4,0
APPX80940104533,Male,23/08/79,13/07/16,C10005,A,COM0004404,A,4,2600,B017,G,Y,S133,F,0,39000,5,20,1033,4,0
APPY30757192641,Male,25/07/88,13/07/16,C10002,A,COM0044761,A,4,3000,B031,G,Y,S122,B,0,30000,3,,,7,0
APPZ50527026705,Female,02/03/89,13/07/16,C10002,A,COM0000003,B,2,4000,B001,P,Y,S133,B,0,30000,5,,,10,0
APPB60084161937,Female,08/06/89,13/07/16,C10003,A,COM0038114,B,4,2700,B004,P,Y,S133,C,0,40000,5,,,4,0
APPC90293507049,Female,23/09/92,13/07/16,C10002,A,COM0055728,B,4,1545.5,B004,P,N,S133,B,0,,,,,0,0
APPE20623793228,Male,21/02/88,13/07/16,C10004,A,COM0000442,C,4,4000,B001,P,Y,S133,B,0,50000,5,,,10,0
APPF20910657336,Male,15/09/74,13/07/16,C10003,A,COM0033213,A,4,3200,B002,P,Y,S133,B,0,10000,2,,,7,0
APPG90900513449,Male,29/05/87,13/07/16,C10002,A,COM0005381,B,4,1980,B033,G,Y,S133,B,0,44000,5,20,1166,2,0
APPH80059634518,Female,05/07/84,13/07/16,C10006,A,COM0032519,A,4,1000,B010,G,N,S143,B,300,,,,,0,0
APPI50133084636,Male,25/10/82,13/07/16,C10006,A,COM0009639,A,4,1700,B017,G,Y,S143,B,550,12000,3,20,446,2,0
APPK40300222812,Male,10/08/86,13/07/16,C10190,C,COM0008110,A,4,1677,B004,P,Y,S133,B,0,10000,1,20,926,2,0
APPL50997646922,Male,09/02/89,13/07/16,C10134,C,COM0007227,A,4,1700,B001,P,Y,S133,E,644.5,10000,3,20,372,2,0
APPM20641166037,Male,05/08/88,13/07/16,C10001,A,COM0036304,A,4,5000,B002,P,Y,S122,B,0,132000,5,20,3497,10,0
APPN80211407105,Female,06/07/82,13/07/16,C10003,A,COM0003493,C,4,8000,B001,P,N,S133,B,1174.7,,,,,10,0
APPO30418084213,Male,04/05/79,13/07/16,C10009,B,COM0014654,B,4,3070,B002,P,Y,S133,E,0,20000,3,14.85,692,10,0
APPR70335426549,Male,15/06/61,13/07/16,C10005,A,COM0000056,A,1,3100,B003,G,Y,S133,C,0,48000,5,24,1381,4,0
APPS40147416604,Female,04/05/89,13/07/16,C10005,A,COM0040482,A,4,1550,B002,P,N,S133,B,600,,,,,0,0
APPT40720781721,Female,10/10/90,13/07/16,C10015,C,COM0000535,B,4,1067,B001,P,N,S133,B,300,,,,,0,0
APPU80099909847,Male,06/06/83,13/07/16,C10005,A,COM0038835,B,4,2200,B003,G,Y,S133,B,130,44000,5,20,1166,0,0
APPV60092351906,Male,01/08/89,13/07/16,C10005,A,COM0011520,A,4,1700,B003,G,Y,S133,E,100,10000,2,,,0,0
APPW50743209015,Male,11/08/89,13/07/16,C10004,A,COM0012845,A,4,2200,B003,G,Y,S133,B,0,30000,5,20,795,4,0
APPZ80862254322,Female,24/08/86,13/07/16,C10005,A,COM0001035,C,4,1520,B004,P,N,S122,B,300.7,,,,,0,0
APPB40768637549,Female,03/03/89,13/07/16,C10001,A,COM0011936,A,4,3000,B001,P,N,S133,B,1300,,,,,0,0
APPD50254366712,Female,12/05/96,13/07/16,C10504,C,COM0000967,A,4,500,B003,G,N,S133,B,21,,,,,0,0
APPE70726993834,Female,03/03/90,13/07/16,C10001,A,COM0011936,A,4,3000,B001,P,N,S133,B,1300,,,,,0,0
APPF70321501943,Male,15/06/82,13/07/16,C10016,B,COM0017253,C,4,2500,B002,P,Y,S133,F,0,36000,5,14.85,854,7,0
APPG70971543001,Female,30/04/88,13/07/16,C10001,A,COM0051673,A,4,5000,B003,G,N,S133,B,0,,,,,10,0
APPH70169719125,Male,04/05/79,13/07/16,C10009,B,COM0014654,B,4,3070,B002,P,Y,S133,E,0,20000,5,,,10,0
APPI60009493238,Male,23/03/82,13/07/16,C10013,B,COM0001630,C,4,5000,B002,P,Y,S133,B,0,100000,5,13.75,2314,10,0
APPM20775902624,Male,22/07/87,13/07/16,C10001,A,COM0001016,A,4,3300,B003,G,Y,S133,B,0,50000,4,,,7,0
APPN30175776706,Male,29/05/87,13/07/16,C10002,A,COM0005381,B,4,1980,B013,G,Y,S133,B,350,20000,5,,,2,0
APPO80373335813,Male,02/02/74,13/07/16,C10003,A,COM0005641,A,4,2800,B009,G,Y,S151,B,0,10000,3,,,10,0
APPP60182052929,Male,10/08/74,13/07/16,C10030,B,COM0033425,A,4,1500,B003,G,Y,S122,B,350,10000,3,20,372,2,0
APPS90391317239,Male,12/05/87,13/07/16,C10002,A,COM0050490,B,4,2200,B001,P,Y,S133,B,0,30000,3,,,4,0
APPU90785619404,Female,06/07/89,13/07/16,C10006,A,COM0000071,C,3,3000,B004,P,Y,S122,B,0,30000,5,,,10,0
APPV70122843515,Female,24/03/83,13/07/16,C10003,A,COM0001499,C,4,10000,B005,P,Y,S133,B,0,50000,2,,,10,0
APPX40534669746,Female,10/08/87,13/07/16,C10004,A,COM0008988,A,4,1050,B001,P,N,S159,B,0,,,,,0,0
APPY50257836837,Male,03/03/77,13/07/16,C10007,A,COM0049958,A,4,3040,B002,P,Y,S127,B,0,10000,5,29.5,320,7,0
APPZ90997172945,Female,27/02/84,13/07/16,C10027,A,COM0000006,C,1,10900,B002,P,N,S143,B,3750,,,,,7,0
APPA10675427006,Male,01/05/79,13/07/16,C10023,B,COM0000402,C,4,3000,B007,G,Y,S127,B,0,30000,5,16.75,742,10,0
APPB90002476138,Male,13/05/93,13/07/16,C10010,A,COM0003991,B,4,3900,B009,G,Y,S133,C,0,47000,3,16.35,1661,7,0
APPC70633001216,Female,15/07/93,13/07/16,C10003,A,COM0017027,A,4,1500,B002,P,N,S122,B,0,,,,,0,0
APPE30186306443,Male,31/12/80,13/07/16,C10002,A,COM0000784,A,4,2800,B003,G,Y,S133,B,2.4,10000,2,16.75,493,7,0
APPG60847242619,Male,16/10/69,13/07/16,C10014,B,COM0005530,B,4,2400,B002,P,Y,S133,B,500,25000,3,,,4,0
APPJ60374381911,Male,13/05/89,13/07/16,C10006,A,COM0002619,B,4,2160,B002,P,Y,S133,B,597,13000,2,,,4,0
APPK70109236027,Female,13/05/91,13/07/16,C10007,A,COM0002509,B,4,1199.7,B013,G,N,S133,E,0,,,,,0,0
APPL30028282134,Male,02/08/73,13/07/16,C10004,A,COM0001731,B,4,2872,B002,P,Y,S159,B,0,30000,2,18.25,1501,10,0
APPM60728537207,Male,03/05/79,13/07/16,C10001,A,COM0040746,A,4,1800,B001,P,Y,S127,B,0,10000,3,20,372,2,0
APPN60512426316,Male,13/05/83,13/07/16,C10003,A,COM0000388,C,4,5800,B003,G,Y,S137,B,0,100000,5,,,10,0
APPP50823353533,Male,13/05/91,13/07/16,C10007,A,COM0002509,B,4,2200,B013,G,Y,S133,E,0,30000,3,16.75,1066,4,0
APPQ30512917615,Female,18/07/92,13/07/16,C10003,A,COM0000419,B,4,1500,B002,P,N,S143,E,0,,,,,0,0
APPT50429196903,Male,17/12/87,13/07/16,C10006,A,COM0026123,B,4,1500,B013,G,Y,S133,B,400.1,10000,3,20,372,2,0
APPV60590335132,Male,20/11/92,13/07/16,C10003,A,COM0000021,A,1,3000,B003,G,Y,S122,C,0,45000,5,,,4,0
APPW20348562249,Female,22/03/91,13/07/16,C10047,B,COM0000958,A,4,1240,B031,G,N,S133,B,0,,,,,0,0
APPY70469345422,Male,31/12/80,13/07/16,C10002,A,COM0026831,A,4,2800,B003,G,Y,S133,B,0,42000,5,19,1090,7,0
APPZ70286358535,Female,23/02/94,13/07/16,C10008,A,COM0040185,A,4,1400,B002,P,N,S133,B,600,,,,,0,0
APPA90052927641,Female,17/12/87,13/07/16,C10006,A,COM0025465,A,4,1400,B013,G,N,S133,B,400.1,,,,,0,0
APPB80472175703,Male,06/09/88,13/07/16,C10003,A,COM0041006,B,4,2150,B002,P,Y,S151,B,0,20000,3,,,4,0
APPC20574204825,Male,13/04/86,13/07/16,C10002,A,COM0000092,C,3,4200,B005,P,Y,S134,B,0,10000,2,14.85,484,10,0
APPD30739477936,Female,30/05/88,13/07/16,C10014,B,COM0003666,A,4,1800,B010,G,N,S133,B,850,,,,,0,0
APPF30842315126,Female,15/12/87,13/07/16,C10003,A,COM0048796,A,4,1750,,,N,S127,B,1309,,,,,0,0
APPH30628394347,Female,31/07/87,13/07/16,C10005,A,COM0041069,B,4,3000,B001,P,N,S133,B,0,,,,,10,0
APPI30296162403,Male,13/12/76,13/07/16,C10003,A,COM0006651,B,4,8000,B001,P,Y,S133,E,3100,40000,4,,,10,0
APPJ50106057518,Female,05/06/91,13/07/16,C10004,A,COM0039471,A,4,2200,B022,G,N,S133,B,1050,,,,,0,0
APPK50375065625,Female,21/05/93,13/07/16,C10004,A,COM0000682,A,4,1600,B004,P,N,S133,B,900,,,,,0,0
APPL60655192743,Male,09/10/88,13/07/16,C10017,B,COM0044301,A,4,5050,B001,P,Y,S122,B,810,10000,5,20,265,10,0
APPN10719004927,Male,01/08/91,13/07/16,C10002,A,COM0001038,C,4,1650,B001,P,Y,S133,E,0,30000,5,,,2,0
APPP30936375145,Male,01/07/84,13/07/16,C10043,B,COM0001114,A,4,2500,,,Y,S122,B,0,10000,1,,,7,0
APPQ60160437209,Male,26/02/88,13/07/16,C10005,A,COM0000029,B,3,2800,B002,P,Y,S122,B,0,50000,4,14.75,1385,10,0
APPR50117016318,Female,17/02/83,13/07/16,C10002,A,COM0004664,A,4,2600,,,Y,S133,B,0,22000,2,19,1109,7,0
APPT80344144548,Female,18/08/91,13/07/16,C10002,A,COM0001781,A,4,2300,B001,P,N,S133,B,0,,,,,4,0
APPU70844451607,Female,03/10/80,13/07/16,C10003,A,COM0000098,C,3,4000,B002,P,N,S133,B,2500,,,,,0,0
APPV90100934713,Male,13/04/86,13/07/16,C10002,A,COM0000092,C,3,4200,B005,P,Y,S134,B,0,10000,2,15.75,488,10,0
APPW50589694805,Female,03/10/80,13/07/16,C10003,A,COM0000098,C,3,4200,B002,P,N,S133,B,500,,,,,10,0
APPX40699754917,Female,09/11/87,13/07/16,C10001,A,COM0000548,C,4,3571.1,B011,P,N,S122,B,0,,,,,10,0
APPZ70304428135,Female,06/09/91,13/07/16,C10033,C,COM0043745,A,4,2500,B003,G,N,S133,B,1500,,,,,0,0
APPB40413307319,Male,08/12/81,13/07/16,C10005,A,COM0013967,A,4,4160,B001,P,Y,S133,B,0,50000,4,14.85,1388,10,0
APPC80590706436,Male,18/05/92,13/07/16,C10006,A,COM0020517,A,4,1700,B009,G,Y,S133,E,0,20000,2,20,1018,2,0
APPF90182562719,Male,26/02/88,13/07/16,C10005,A,COM0000029,B,3,2800,B002,P,Y,S122,B,0,50000,4,17,1443,10,0
APPG60500235829,Female,23/09/84,13/07/16,C10490,C,COM0046263,A,4,1220,B003,G,N,S144,B,450,,,,,0,0
APPH90519204931,Male,14/12/93,13/07/16,C10004,A,COM0002498,A,4,12000,B001,P,Y,S153,B,400,10000,3,20,372,10,0
APPI90522918044,Male,13/04/86,13/07/16,C10002,A,COM0000092,C,3,4200,B005,P,Y,S134,B,0,10000,2,15.6,488,10,0
APPJ60963662104,Female,06/03/52,13/07/16,C10007,A,COM0000086,A,1,2500,B003,G,N,S133,C,0,,,,,0,0
APPK30319206218,Female,20/08/93,13/07/16,C10001,A,COM0002906,A,4,1500,,,N,S133,B,300,,,,,0,0
APPM50224231433,Female,06/10/84,13/07/16,C10008,A,COM0040009,B,4,3610,B014,P,N,S127,B,2493.1,,,,,0,0
APPN40451887541,Female,07/06/84,13/07/16,C10001,A,COM0057083,C,4,7400,B031,G,N,S133,B,2800,,,,,10,0
APPO60909197609,Male,30/05/88,13/07/16,C10014,B,COM0003666,A,4,1800,B010,G,Y,S133,B,550,10000,2,20,509,2,0
APPP60573854715,Male,17/11/88,13/07/16,C10010,A,COM0002453,B,4,3500,B002,P,Y,S133,C,0,54000,5,16.35,1323,4,1
APPQ40417053826,Female,27/09/88,13/07/16,C10366,C,COM0000068,A,3,24000,B033,G,N,S133,B,0,,,,,10,0
APPR30162039935,Female,09/01/90,13/07/16,C10003,A,COM0000014,A,,2100,B013,G,Y,S133,B,0,30000,5,20,795,4,0
APPS50548381049,Female,20/02/88,13/07/16,C10007,A,COM0004684,C,4,3500,B001,P,Y,S122,B,200,20000,4,,,10,0
APPT30846508108,Male,23/09/88,13/07/16,C10001,A,COM0001119,A,4,8000,B003,G,Y,S143,B,0,20000,3,,,10,0
APPV80681977348,Male,14/03/63,13/07/16,C10005,A,COM0002670,A,4,2000,,,Y,S133,B,0,45000,5,20,1192,4,0
APPW80505454407,Female,12/03/84,13/07/16,C10001,A,COM0046807,B,4,2300,B001,P,N,S133,B,0,,,,,4,0
APPX60853048514,Female,15/02/94,13/07/16,C10002,A,COM0025550,A,4,1180,B014,P,N,S133,B,200,,,,,0,0
APPY50116533638,Female,09/02/89,13/07/16,C10008,A,COM0002878,B,4,4550,B004,P,N,S133,B,2500,,,,,0,0
APPZ90474034743,Female,07/12/90,13/07/16,C10004,A,COM0000131,B,4,2000,B002,P,N,S133,B,0,,,,,4,0
APPA50445574806,Female,30/05/86,13/07/16,C10008,A,COM0000055,A,1,3000,B003,G,N,S133,E,0,,,,,7,0
APPD60888713145,Female,20/09/85,13/07/16,C10001,A,COM0000427,C,4,1687.7,B041,P,N,S127,B,0,,,,,0,0
APPF10426423314,Male,09/02/89,13/07/16,C10008,A,COM0002878,B,4,4750,B004,P,Y,S133,B,0,50000,2,16.35,2457,10,0
APPH60146457541,Female,14/02/87,13/07/16,C10005,A,COM0055825,A,4,1300,B010,G,N,S134,C,0,,,,,0,0
APPI60357067603,Female,03/05/89,13/07/16,C10019,B,COM0000345,C,4,1600,B004,P,N,S133,B,500,,,,,0,0
APPJ70864183722,Male,09/08/84,13/07/16,C10001,A,COM0020324,A,4,3650,B004,P,Y,S137,B,0,96000,5,,,7,0
APPK90858856832,Female,05/05/89,13/07/16,C10045,C,COM0006554,A,4,1177.3,B009,G,N,S137,B,300,,,,,0,0
APPL40169322917,Female,19/01/89,13/07/16,C10005,A,COM0030815,B,4,1900,B002,P,Y,S122,F,0,43000,5,20,1139,2,0
APPM10007557028,Female,03/03/61,13/07/16,C10003,A,COM0010451,A,4,5900,B007,G,N,S134,B,5000,,,,,0,0
APPO30967678214,Male,25/11/87,13/07/16,C10002,A,COM0001045,B,4,5000,B001,P,Y,S122,B,400,10000,1,,,10,0
APPP80240255346,Male,17/07/76,13/07/16,C10044,C,COM0036184,B,4,1500,B022,G,Y,S143,B,0,30000,5,20,795,2,0
APPQ20599117403,Male,27/09/81,13/07/16,C10002,A,COM0045695,B,4,5300,B001,P,Y,S137,B,0,50000,5,20,1325,10,0
APPR60531906514,Female,05/08/89,13/07/16,C10003,A,COM0051161,A,4,1200,B013,G,N,S133,B,0,,,,,0,0
APPS40567563623,Male,11/01/82,13/07/16,C10001,A,COM0004951,B,4,7050,B001,P,Y,S122,B,0,20000,2,,,10,0
APPT10334014739,Male,16/07/78,13/07/16,C10118,C,COM0000055,A,1,3000,B003,G,Y,S127,B,0,79000,5,15.75,1911,7,0
APPV20246588907,Female,30/07/86,13/07/16,C10295,C,COM0000345,C,4,1127.1,B001,P,N,S122,B,0,,,,,0,0
APPW90309631026,Female,30/07/86,13/07/16,C10295,C,COM0000345,C,4,1127.1,B001,P,N,S122,B,0,,,,,0,0
APPX30234259112,Male,15/09/74,13/07/16,C10003,A,COM0034091,B,4,3200,B002,P,Y,S122,B,0,10000,5,15.5,241,7,0
APPY20610633223,Female,31/01/83,13/07/16,C10001,A,COM0014203,B,4,10300,B001,P,N,S122,E,4900,,,,,0,0
APPZ60654009346,Male,11/01/87,13/07/16,C10001,A,COM0000371,C,4,5500,B001,P,Y,S157,B,1000,10000,1,,,10,0
APPA90952802427,Female,21/08/94,13/07/16,C10006,A,COM0001814,B,4,2000,B001,P,Y,S133,C,0,29000,5,,,4,0
APPB50758843542,Female,17/11/76,13/07/16,C10019,B,COM0031995,A,4,2300,B033,G,N,S159,B,1548.7,,,,,0,0
APPC60844132603,Female,22/12/79,13/07/16,C10006,A,COM0000014,A,,1650,,,Y,S151,B,0,37000,5,,,2,0
APPD20636279711,Male,03/02/88,13/07/16,C10107,C,COM0020863,A,4,1500,,,Y,S127,B,0,33000,5,20,874,2,0
APPF50503185918,Female,29/09/88,13/07/16,C10001,A,COM0000475,C,4,4000,B004,P,N,S143,B,200,,,,,10,0
APPG10959345033,Male,28/11/90,13/07/16,C10054,C,COM0006247,B,4,1800,B027,G,Y,S133,B,0,20000,4,20,609,2,0
APPH20483937107,Male,24/06/91,13/07/16,C10003,A,COM0000017,C,1,3000,B001,P,Y,S133,C,0,49000,5,13,1115,4,0
APPI70088156213,Female,08/09/70,13/07/16,C10002,A,COM0046216,B,4,1950,B004,P,Y,S133,B,0,10000,1,18.4,919,2,0
APPJ70224302325,Female,31/07/90,13/07/16,C10089,C,COM0049250,A,4,1100,B015,P,N,S133,B,0,,,,,0,0
APPK50007159439,Male,21/08/86,13/07/16,C10001,A,,,,10000,,,Y,S122,D,0,150000,5,16,3648,10,0
APPL50702714546,Female,31/07/69,20/07/16,C10005,A,COM0046762,A,4,2500,,,N,S133,B,750,,,,,0,0
APPM90291058609,Male,31/08/87,13/07/16,C10002,A,COM0001710,C,4,2300,B002,P,Y,S133,B,0,39000,5,,,4,0
APPN80631705717,Female,10/07/92,13/07/16,C10002,A,COM0004579,B,4,1600,B003,G,N,S133,E,0,,,,,0,0
APPP90501407942,Female,06/10/92,14/07/16,C10002,A,COM0003201,B,4,2662.4,B003,G,N,S133,B,0,,,,,7,0
APPR80809859122,Female,08/02/79,13/07/16,C10107,C,COM0018990,A,4,1400,B001,P,N,S133,B,0,,,,,2,0
APPT60390354345,Female,09/10/94,13/07/16,C10005,A,COM0031140,C,4,1400,B001,P,N,S133,E,0,,,,,0,0
APPU80285888413,Male,12/06/86,13/07/16,C10011,B,COM0023745,A,4,2000,B012,G,Y,S151,B,0,45000,5,,,4,0
APPV10966064527,Female,03/03/81,13/07/16,C10001,A,COM0000005,A,1,10000,B001,P,Y,S122,B,0,54000,1,,,10,0
APPW40305838634,Male,11/07/86,13/07/16,C10004,A,COM0000028,B,3,2290,B001,P,Y,S122,F,0,33000,5,,,4,0
APPX40209435748,Female,18/04/85,13/07/16,C10004,A,COM0000013,A,1,4800,B001,P,N,S133,B,0,,,,,10,0
APPY70995736817,Male,21/12/94,13/07/16,C10005,A,COM0043020,A,4,2600,B001,P,Y,S133,B,0,20000,3,,,7,0
APPZ60559509932,Male,03/03/87,13/07/16,C10003,A,COM0000372,B,4,6700,B002,P,Y,S122,B,0,35000,4,,,10,0
APPB40357026117,Male,17/03/92,13/07/16,C10027,A,COM0018875,B,4,1720,B001,P,Y,S133,E,0,20000,3,20,743,2,0
APPC30234134229,Female,21/11/79,13/07/16,C10001,A,COM0011139,A,4,1550,B008,G,N,S133,B,292.5,,,,,0,0
APPD80815493333,Male,14/05/86,13/07/16,C10293,C,COM0006763,A,4,2000,B003,G,Y,S122,B,800,10000,5,,,2,0
APPE10241839444,Male,05/04/85,13/07/16,C10080,C,COM0000371,C,4,2140,B004,P,Y,S133,B,0,20000,5,18.25,511,4,0
APPG70371208611,Male,10/06/86,13/07/16,C10002,A,COM0000009,A,1,2600,B024,G,Y,S127,C,0,39000,5,,,7,0
APPH70545979726,Female,19/10/91,13/07/16,C10001,A,COM0021626,A,4,1700,B003,G,N,S133,B,1000,,,,,0,0
APPI60920503837,Male,12/05/83,13/07/16,C10001,A,COM0013741,A,4,3200,B003,G,Y,S137,B,1200,27000,3,20,1003,7,0
APPJ20065798906,Female,20/10/92,13/07/16,C10010,A,COM0003608,A,4,1000,B002,P,Y,S133,B,800,10000,2,,,0,0
APPK20803131011,Female,24/07/91,13/07/16,C10003,A,COM0042864,B,4,1800,B001,P,N,S122,B,0,,,,,2,0
APPL50229511121,Male,11/07/77,13/07/16,C10006,A,COM0003085,B,4,10000,B004,P,Y,S133,B,2000,20000,2,,,10,0
APPM40426196221,Female,08/10/85,13/07/16,C10004,A,COM0000988,B,4,9700,B005,P,N,S133,B,4150,,,,,0,0
APPN80601802345,Female,19/05/87,13/07/16,C10351,C,COM0055550,A,4,900,,,N,S143,B,300,,,,,0,0
APPO30961891403,Male,24/03/89,13/07/16,C10221,C,COM0014954,A,4,3000,B008,G,Y,S151,B,0,49000,5,15.75,1185,7,0
APPR10621863742,Female,10/02/87,13/07/16,C10003,A,COM0006587,B,4,2500,B004,P,N,S133,B,0,,,,,0,0
APPS20897366805,Male,01/07/93,13/07/16,C10003,A,COM0000017,C,1,3000,B001,P,Y,S122,B,0,10000,5,,,10,0
APPT20393021913,Female,15/04/93,13/07/16,C10003,A,COM0002421,B,4,1000,B002,P,N,S133,B,0,,,,,0,0
APPU80014223033,Male,15/07/83,13/07/16,C10002,A,COM0000552,B,4,2000,B004,P,Y,S122,B,0,31000,5,,,4,0
APPV50243288148,Male,03/03/87,13/07/16,C10001,A,COM0000082,C,1,5500,B002,P,Y,S122,B,0,50000,5,,,10,1
APPW30809351202,Female,16/08/95,13/07/16,C10002,A,COM0032691,A,4,1487.5,B001,P,N,S133,B,0,,,,,0,0
APPX70083568319,Female,08/05/82,13/07/16,C10001,A,COM0000005,A,1,1000,B001,P,N,S122,B,0,,,,,0,0
APPY20487049435,Female,08/04/69,13/07/16,C10392,C,COM0014080,A,4,1000,B003,G,N,S151,B,0,,,,,0,0
APPB90860064739,Male,12/02/88,13/07/16,C10006,A,COM0001281,C,4,4100,B002,P,Y,S122,B,0,10000,1,,,10,0
APPC90550629844,Female,11/02/70,13/07/16,C10003,A,COM0049072,A,4,6200,B025,G,Y,S133,B,900,20000,5,,,10,0
APPF30634184126,Female,13/07/77,13/07/16,C10003,A,COM0043229,A,4,1700,B008,G,N,S151,B,0,,,,,0,0
APPG60438426206,Female,07/08/92,13/07/16,C10042,C,COM0033230,A,4,1000,B004,P,N,S133,B,350,,,,,0,0
APPI30153134434,Female,04/06/74,13/07/16,C10001,A,COM0038952,A,4,3000,,,Y,S144,B,600,29000,2,,,7,0
APPJ90868239504,Male,18/12/64,13/07/16,C10039,B,COM0031467,A,4,10000,B003,G,Y,S133,B,2600,100000,3,,,10,0
APPK10511977618,Female,06/04/79,13/07/16,C10001,A,COM0040506,A,4,4000,B004,P,Y,S133,C,0,64000,5,,,4,0
APPL90685361727,Female,18/08/90,13/07/16,C10005,A,COM0002141,B,4,1300,B001,P,N,S133,C,0,,,,,0,0
APPM50561234835,Male,05/07/82,13/07/16,C10087,C,COM0051245,A,4,5000,B022,G,Y,S151,B,0,10000,2,24,529,7,0
APPN20233175943,Male,01/02/77,13/07/16,C10044,C,COM0013345,B,4,2400,B002,P,Y,S127,B,700,27000,5,20,715,4,0
APPO80764504004,Female,13/12/82,13/07/16,C10001,A,COM0002378,A,4,9500,B005,P,N,S133,E,4200,,,,,0,0
APPP60751034113,Female,13/12/82,13/07/16,C10001,A,COM0000272,B,4,9500,B005,P,N,S133,E,4000,,,,,0,0
APPQ30297534222,Male,16/04/80,13/07/16,C10005,A,COM0001511,C,4,230100,B028,P,Y,S133,C,0,120000,3,16,4219,7,0
APPR60357938331,Male,29/01/87,13/07/16,C10025,A,COM0000008,A,1,2020,B001,P,Y,S133,C,0,32000,5,,,4,0
