material_id,formula_pretty,n_elements,contains_transition_metal,formation_energy_per_atom,energy_per_atom,band_gap,density,volume,elements,Target
mp-1247124,Li2CoN2,3,TRUE,1.929981909,0.4445167066,-0.8682128618,0.2425439347,-1.120596254,"['Co', 'Li', 'N']",FALSE
mp-26248,Li4Cu(PO4)2,4,FALSE,-0.5330238352,0.1960118512,-0.8682128618,-0.6349213398,-0.2753026617,"['Cu', 'Li', 'O', 'P']",FALSE
mp-780329,Li2MnV(P2O7)2,5,TRUE,-0.7458604834,-0.1482155638,-0.6279113136,-0.5779263383,0.3155585921,"['Li', 'Mn', 'O', 'P', 'V']",FALSE
mp-759054,Li2Cu2Si2O7,4,FALSE,-0.2974668845,0.176900436,-0.7420697837,-0.156480846,0.4480410704,"['Cu', 'Li', 'O', 'Si']",FALSE
mp-673145,LiCu4(PO4)3,4,FALSE,0.03139217496,0.1843887349,-0.8302954577,0.05651254799,0.1273917296,"['Cu', 'Li', 'O', 'P']",FALSE
mp-1221192,Na4LiNb5O15,4,FALSE,-0.9467712999,-0.2429355181,1.0568402,0.3682045512,0.553408069,"['Li', 'Na', 'Nb', 'O']",TRUE
mp-1187090,Sr2LiRh,3,FALSE,2.127206317,-2.021370639,-0.7839143474,0.4370436389,-0.9277182567,"['Li', 'Rh', 'Sr']",FALSE
mp-756543,Li4FeCo5O12,4,TRUE,0.4579721298,0.1936521123,-0.8682128618,0.5065510155,-0.6314965602,"['Co', 'Fe', 'Li', 'O']",FALSE
mp-764983,Li3VCr3O8,4,FALSE,-0.4642115521,-0.1959924887,0.1553539185,0.1476510704,-0.379009627,"['Cr', 'Li', 'O', 'V']",TRUE
mp-757604,LiCr(SiO3)2,4,FALSE,-1.044896434,-0.2484941143,1.294027104,-0.2769254813,1.189025904,"['Cr', 'Li', 'O', 'Si']",TRUE
mp-1174343,Li5Mn2CoO8,4,TRUE,0.004108180302,0.187283271,-0.8682128618,0.04778239293,-0.8222125111,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-762922,Li2VO2F,4,FALSE,-0.7151262722,0.1551571168,0.3238832375,-0.2792248011,-0.5716381051,"['F', 'Li', 'O', 'V']",TRUE
mp-1176015,Li9Mn2Co5O16,4,TRUE,0.1820998063,0.2236407148,-0.8348997139,0.3107833088,-0.4156219877,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1280664,Li2TiCrO4,4,FALSE,-0.7493324418,-0.1516108608,-0.8682128618,0.07762644664,-0.3564035316,"['Cr', 'Li', 'O', 'Ti']",FALSE
mp-779437,Li12Mn3V5(PO4)12,5,TRUE,-0.7496436415,-0.1035217907,-0.8682128618,-0.5420088903,1.44049133,"['Li', 'Mn', 'O', 'P', 'V']",FALSE
mp-1175175,Li7Mn4CoO12,4,TRUE,-0.07440396718,0.1104719614,-0.539414801,0.1344946864,-0.6080100925,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1176519,LiVO2,3,FALSE,-0.5169575138,-0.1127870419,-0.8682128618,0.08627426174,-0.793751912,"['Li', 'O', 'V']",FALSE
mp-755639,Li4MnFe3(BO3)4,5,TRUE,-0.4406099528,-0.1285380032,1.346908341,-0.3234189189,-0.5255903281,"['B', 'Fe', 'Li', 'Mn', 'O']",TRUE
mp-976264,Li3Nd,2,FALSE,2.388274049,-0.4846536172,-0.8682128618,-0.6514642455,-0.9530895895,"['Li', 'Nd']",FALSE
mp-760206,Li4Mn3NiO8,4,TRUE,-0.05460153866,0.06481132499,-0.7195224702,0.3474795481,-0.8122168129,"['Li', 'Mn', 'Ni', 'O']",FALSE
mp-849752,Li4Cu3Sn(PO4)4,5,FALSE,-0.2926541054,0.168632635,-0.8682128618,0.0704172024,-0.346444101,"['Cu', 'Li', 'O', 'P', 'Sn']",FALSE
mp-773925,Li4V3NiO8,4,TRUE,-0.3226263914,-0.00162510135,-0.8682128618,0.2132105281,-0.8053381554,"['Li', 'Ni', 'O', 'V']",FALSE
mp-1016165,LiMn8O16,3,TRUE,0.1178850382,-0.2217872626,-0.8682128618,0.1703842268,0.4438568627,"['Li', 'Mn', 'O']",FALSE
mp-1174410,Li4Mn3O7,3,TRUE,-0.1676688003,0.04882407284,-0.260383333,0.07548246479,-0.4820576148,"['Li', 'Mn', 'O']",FALSE
mp-774393,Li2MnFe(BO3)2,5,TRUE,-0.4889829882,-0.1496611992,1.151566,-0.3497092366,-0.1583190607,"['B', 'Fe', 'Li', 'Mn', 'O']",TRUE
mp-6565,Li3Sc2(PO4)3,4,FALSE,-1.262170795,-0.1580076268,2.352599773,-0.737563306,1.627750579,"['Li', 'O', 'P', 'Sc']",TRUE
mp-1235109,Ba2Li(NiO2)2,4,TRUE,0.3539916271,0.4360919234,-0.4191624625,1.207703292,-0.8385406858,"['Ba', 'Li', 'Ni', 'O']",FALSE
mp-774639,Li2MnSiO4,4,TRUE,-0.7752862763,-0.05105726941,1.263625471,-0.5077245506,-0.2064871413,"['Li', 'Mn', 'O', 'Si']",TRUE
mp-1100657,Li9Mn2Co5O16,4,TRUE,0.3194301368,0.259858629,-0.8682128618,0.2591444849,-0.4002786316,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1097030,Li2O2,2,FALSE,0.6513010471,0.715766998,-0.8682128618,-0.8359082506,-1.194165089,"['Li', 'O']",FALSE
mp-1096001,Li2CdGa,3,FALSE,3.19269583,-0.2538662305,-0.8662492819,-2.282538926,1.537265292,"['Cd', 'Ga', 'Li']",FALSE
mp-769578,Li4V2C4SO16,5,FALSE,-0.132737747,-0.0654552508,-0.435886746,-0.8288940426,0.5403631655,"['C', 'Li', 'O', 'S', 'V']",FALSE
mp-761780,LiCoPO4,4,TRUE,-0.3916966819,0.01581649357,0.9213531898,-0.31263376,-0.2984556323,"['Co', 'Li', 'O', 'P']",TRUE
mp-20754,LiCeSn2,3,FALSE,1.618864926,0.8148962033,-0.8682128618,1.819618307,-0.6682685815,"['Ce', 'Li', 'Sn']",FALSE
mp-771986,Li4Fe3O8,3,TRUE,0.3013435277,0.2133435459,-0.7722682876,-0.001887234306,-0.8244842663,"['Fe', 'Li', 'O']",FALSE
mp-865924,LiZrAu2,3,FALSE,1.52288663,-7.2214928,-0.8682128618,5.17317411,-1.032652326,"['Au', 'Li', 'Zr']",FALSE
mp-26477,LiCuPO4,4,FALSE,-0.2426483459,0.180891743,-0.7502626513,-0.3361933291,-0.9938684276,"['Cu', 'Li', 'O', 'P']",FALSE
mp-1174631,Li4MnCo2O7,4,TRUE,0.1368132791,0.2132093711,-0.3947869884,0.261035141,-0.5141959529,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1177993,Li2Mn3SnO8,4,TRUE,-0.119670612,-0.04503657237,-0.4114435623,0.4586786957,0.6012231997,"['Li', 'Mn', 'O', 'Sn']",FALSE
mp-504948,LiScGeO4,4,FALSE,-0.9924081447,-0.07656260056,1.862720455,0.04432008561,-0.2906679331,"['Ge', 'Li', 'O', 'Sc']",TRUE
mp-752818,Li4Co7O3F13,4,TRUE,-0.3427858176,0.4028153097,-0.7170172131,0.01949254304,-0.3052982201,"['Co', 'F', 'Li', 'O']",FALSE
mp-558431,LiCu(PO3)3,4,FALSE,-0.4696751424,0.0307553719,-0.384427412,-0.4527232968,0.6801079993,"['Cu', 'Li', 'O', 'P']",FALSE
mp-776105,Li2Mn3F8,3,TRUE,-1.058543044,0.219190802,1.595673595,-0.5743291585,-0.1415341015,"['F', 'Li', 'Mn']",TRUE
mp-1174535,Li7Mn2(CoO4)3,4,TRUE,0.08011244559,0.2002717506,-0.3442078798,0.2676628955,-0.6289988497,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-530613,Li4Mg23B54,3,FALSE,2.003307843,0.2683695679,-0.8682128618,-0.8285621761,0.9964067845,"['B', 'Li', 'Mg']",FALSE
mp-1192111,LiEr(WO4)2,4,FALSE,-0.7656321274,-0.4034839423,1.701639197,2.429972229,-0.3679442942,"['Er', 'Li', 'O', 'W']",TRUE
mp-557229,Li2Mo4O13,3,FALSE,-0.07464937687,-0.1840064225,0.779095215,0.009879630718,1.075774459,"['Li', 'Mo', 'O']",TRUE
mp-1235709,Ba2LiV2(Si2O7)2,5,FALSE,-1.1625457,-0.2171594491,-0.6843134522,0.07763918364,-0.3454435704,"['Ba', 'Li', 'O', 'Si', 'V']",FALSE
mp-761004,LiCo2OF3,4,TRUE,-0.2302307155,0.3644797866,0.5570075627,0.23569313,-0.3134015443,"['Co', 'F', 'Li', 'O']",TRUE
mp-25396,Li2NiPCO7,5,TRUE,-0.1624302068,0.07231159389,-0.8682128618,-0.622785544,-0.4641421978,"['C', 'Li', 'Ni', 'O', 'P']",FALSE
mp-673070,LiNb(PO4)2,4,FALSE,-0.8635048215,-0.1983448666,0.6683222274,-0.4813647459,-0.3212030578,"['Li', 'Nb', 'O', 'P']",TRUE
mp-1175472,Li9Co7O16,3,TRUE,0.3337307921,0.3004171808,-0.679506067,0.322311891,-0.4099178317,"['Co', 'Li', 'O']",FALSE
mp-1221048,NaLiV2O6,4,FALSE,-0.4703378419,-0.06812163097,1.252724217,-0.7753655455,-0.3950830961,"['Li', 'Na', 'O', 'V']",TRUE
mp-764318,Li2VFe(P2O7)2,5,TRUE,-0.7198944363,-0.132241196,0.3091902434,-0.5766339608,1.095370769,"['Fe', 'Li', 'O', 'P', 'V']",TRUE
mp-799788,Li2NiO2F,4,TRUE,1.448989097,0.8856593488,-0.8682128618,0.1383946394,-0.6392010812,"['F', 'Li', 'Ni', 'O']",FALSE
mp-1174825,Li4MnCo2O7,4,TRUE,0.1415796598,0.2144664012,-0.627843604,0.2358937452,-0.5075652935,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-759379,LiMnVP2(HO5)2,6,TRUE,-0.3919621166,-0.0538547193,-0.215694964,-0.4365597375,-0.1955623155,"['H', 'Li', 'Mn', 'O', 'P', 'V']",FALSE
mp-762609,Li2CrCo3O8,4,TRUE,0.3320578591,0.08326408172,-0.8682128618,0.5506998793,0.3163846182,"['Co', 'Cr', 'Li', 'O']",FALSE
mp-1211182,LiCr4InS8,4,FALSE,0.9920337533,0.2172712552,-0.6182288337,-0.07593333702,-0.465178786,"['Cr', 'In', 'Li', 'S']",FALSE
mp-551629,CsLiMoO4,4,FALSE,-0.3151216294,0.06897487292,2.127262058,-0.2573718026,-0.811044535,"['Cs', 'Li', 'Mo', 'O']",TRUE
mp-773489,Li4V3P8O29,4,FALSE,-0.6558871144,-0.09618337017,-0.264649041,-0.8153996415,2.142305719,"['Li', 'O', 'P', 'V']",FALSE
mp-1287701,Li2Mn3CoO8,4,TRUE,0.02521452853,-0.07156738807,-0.6065150642,0.3270684116,-0.4110158152,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1190655,LiBH4,3,FALSE,2.546156746,1.138202465,-0.23194528,-2.401114667,1.350213032,"['B', 'H', 'Li']",FALSE
mp-2895729,Li4Mn5P6WO24,5,TRUE,-0.4226489538,-0.9780352834,-0.3181396645,0.0770791305,0.07193054223,"['Li', 'Mn', 'O', 'P', 'W']",FALSE
mp-1176141,Li9Mn2Co5O16,4,TRUE,0.19712055,0.2276021122,-0.8682128618,0.2857487934,-0.4082543314,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-770621,Li4Ti3V2Co3O16,5,TRUE,-0.5447413987,-0.1598682823,-0.8682128618,0.1718549296,-0.3932970849,"['Co', 'Li', 'O', 'Ti', 'V']",FALSE
mp-770502,Li6Cr3Co(PO4)6,5,TRUE,-0.618588881,-0.06634593356,0.2525172663,-0.4653876703,0.05905941982,"['Co', 'Cr', 'Li', 'O', 'P']",TRUE
mp-778801,Li2MnF4,3,TRUE,-1.143537239,0.3818464012,1.866647615,-0.586375182,0.6948148932,"['F', 'Li', 'Mn']",TRUE
mp-752843,Li2CuF4,3,FALSE,-0.625826482,0.2079628995,-0.8682128618,-0.274477343,-1.017895081,"['Cu', 'F', 'Li']",FALSE
mp-1173988,Li3Mn2CoO6,4,TRUE,-0.005751234313,0.06541620946,-0.606176516,0.2653080064,-0.9078757538,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1176743,LiCuHSO5,5,FALSE,0.3465178093,0.3959996479,-0.4056205324,-0.4395576207,-0.6690761088,"['Cu', 'H', 'Li', 'O', 'S']",FALSE
mp-1174268,Li3MnCoO5,4,TRUE,0.07488316295,0.2017150428,-0.8682128618,0.1324047806,-0.7166723697,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-775073,Li4Cr3Fe3(SnO8)2,5,TRUE,-0.1100813884,-0.03626026995,-0.5511962801,0.5969987739,-0.3657234979,"['Cr', 'Fe', 'Li', 'O', 'Sn']",FALSE
mp-1212200,K2LiP3HO9,5,FALSE,-0.4219092233,0.1881033645,1.502843665,-1.058156236,1.61901414,"['H', 'K', 'Li', 'O', 'P']",TRUE
mp-752638,LiCuCO3,4,FALSE,0.3185889163,0.1681361304,0.8474142519,-0.2130726455,-0.5088233271,"['C', 'Cu', 'Li', 'O']",TRUE
mp-37480,LiSbSe2,3,FALSE,1.385806849,-2.209781839,-0.713360892,0.9596344099,-0.7079860823,"['Li', 'Sb', 'Se']",FALSE
mp-753735,Li5Mn5O9F,4,TRUE,-0.2377065971,-0.0007894673192,-0.3692604503,0.1505500324,-0.6683567544,"['F', 'Li', 'Mn', 'O']",FALSE
mp-831186,Li2V2(SO4)3,4,FALSE,-0.1861683294,0.0576062229,1.427279695,-0.6291417316,4.276447496,"['Li', 'O', 'S', 'V']",TRUE
mp-1347745,Li5Fe3(CoO5)2,4,TRUE,1.523135837,0.508554161,-0.8682128618,0.3398686685,-0.6975360253,"['Co', 'Fe', 'Li', 'O']",FALSE
mp-777716,Li2FeBPO7,5,TRUE,-0.1081276022,0.08323291123,-0.7073347332,-0.7399943801,-0.4275435648,"['B', 'Fe', 'Li', 'O', 'P']",FALSE
mp-1247145,LiOsN2,3,FALSE,2.011532333,-0.09327851664,-0.8682128618,2.457499009,-0.9472435437,"['Li', 'N', 'Os']",FALSE
mp-776237,Li4Mn3Co3(SnO8)2,5,TRUE,0.08667573077,0.07244636247,-0.8682128618,0.8841241069,-0.4224422705,"['Co', 'Li', 'Mn', 'O', 'Sn']",FALSE
mp-759486,LiNbSn3(PO4)6,5,FALSE,-0.6781562245,-0.09317728605,1.125700914,-0.1918589869,0.1820056235,"['Li', 'Nb', 'O', 'P', 'Sn']",TRUE
mp-18987,LiMoP2O7,4,FALSE,-0.6698529383,-0.1736096846,0.1718750731,-0.3992197209,-0.3963314872,"['Li', 'Mo', 'O', 'P']",TRUE
mp-35591,LiErS2,3,FALSE,-0.1366805234,0.4325449889,0.5545700153,0.8185209104,-0.7786155135,"['Er', 'Li', 'S']",TRUE
mp-1284679,Li2FeCo3O8,4,TRUE,0.4532046877,0.1397319621,-0.3903181515,0.5377251229,-0.4494672165,"['Co', 'Fe', 'Li', 'O']",FALSE
mp-26823,Li2Cu3(P2O7)2,4,FALSE,-0.2621887758,0.1191750673,-0.7510074575,-0.1313514775,0.2524637249,"['Cu', 'Li', 'O', 'P']",FALSE
mp-760299,LiVOF2,4,FALSE,-1.025421122,0.1211656164,0.0636073426,-0.2739888641,0.0464867551,"['F', 'Li', 'O', 'V']",TRUE
mp-1177732,Li3Co2(SiO4)2,4,TRUE,-0.4413147428,0.06006776116,-0.4916794977,-0.4637451423,-0.7317637952,"['Co', 'Li', 'O', 'Si']",FALSE
mp-1175120,Li7Mn2(CoO4)3,4,TRUE,0.2612083577,0.2480318934,-0.8682128618,0.2021598354,-0.6142820592,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-759198,Li2AgF3,3,FALSE,-0.483688605,-0.3058710582,0.4001243035,0.3936942088,-0.8430638707,"['Ag', 'F', 'Li']",TRUE
mp-1177077,Li5V3P8O29,4,FALSE,-0.7047023795,-0.08887751124,-0.8682128618,-0.8134614199,2.16470561,"['Li', 'O', 'P', 'V']",FALSE
mp-798859,Li3VP3O11,4,FALSE,3.014544021,0.9558216611,-0.8682128618,-0.7049861919,-0.02656697235,"['Li', 'O', 'P', 'V']",FALSE
mp-1235761,LiTe4H4(O3F4)2,5,FALSE,0.1183092174,0.648278306,-0.3450203956,0.04065749829,-0.2701595079,"['F', 'H', 'Li', 'O', 'Te']",FALSE
mp-776371,Li2Nb2(PO4)3,4,FALSE,-0.7907573683,-0.1914224897,-0.8682128618,-0.3958122079,0.2331612926,"['Li', 'Nb', 'O', 'P']",FALSE
mp-1177877,Li2MnVP2(O4F)2,6,TRUE,-0.865962065,-0.07337634443,-0.2625500418,-0.4070164194,-0.1768748337,"['F', 'Li', 'Mn', 'O', 'P', 'V']",FALSE
mp-1176275,Li9Mn2Co5O16,4,TRUE,0.1375949133,0.2119035088,-0.2353307625,0.3054821321,-0.41407279,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1235433,LiPr2Pa2O8,4,FALSE,-1.788704501,-0.4991530683,-0.8682128618,2.590297898,-0.6852758324,"['Li', 'O', 'Pa', 'Pr']",FALSE
mp-15845,SrLi4N2,3,FALSE,1.559104433,0.169672505,-0.449631805,-0.8733729033,-0.6756766372,"['Li', 'N', 'Sr']",FALSE
mp-757106,LiSnPO4,4,FALSE,-0.4639043614,0.126255571,0.9510777262,0.06171223715,0.9643270522,"['Li', 'O', 'P', 'Sn']",TRUE
mp-778748,Li3FeBO4,4,TRUE,-0.2938012345,0.1501897369,1.25793786,-0.4911812825,0.6883702581,"['B', 'Fe', 'Li', 'O']",TRUE
mp-25412,LiNiPCO7,5,TRUE,0.1811382966,0.08385345907,-0.8682128618,-0.7506538583,-0.4331852283,"['C', 'Li', 'Ni', 'O', 'P']",FALSE
mp-759103,LiMn(PO3)3,4,TRUE,-0.6552549068,-0.1231131291,2.286718284,-0.7350391436,0.9231052042,"['Li', 'Mn', 'O', 'P']",TRUE
mp-775215,Li10Cr3Fe3(NiO8)2,5,TRUE,-0.01243279477,0.1343522343,0.2393138845,0.2879226154,-0.3592258144,"['Cr', 'Fe', 'Li', 'Ni', 'O']",TRUE
mp-1094889,LiMg,2,FALSE,2.121435234,1.147132112,-0.8682128618,-1.638641951,-1.122993716,"['Li', 'Mg']",FALSE
mp-767053,Li2Co(CO3)2,4,TRUE,0.03783345094,-0.0100555428,0.7525530321,-0.7682237345,0.1832450751,"['C', 'Co', 'Li', 'O']",TRUE
mp-776436,Li6V2C4SO16,5,FALSE,-0.1918225362,-0.0110145749,1.203093044,-0.7366167851,0.4980232156,"['C', 'Li', 'O', 'S', 'V']",TRUE
mp-757171,Li3Co3SbO8,4,TRUE,0.2843058729,0.2434693872,-0.8682128618,0.6516554721,-0.3300026373,"['Co', 'Li', 'O', 'Sb']",FALSE
mp-2897115,LiZr5TlF22,4,FALSE,-2.06811691,-1.388754276,2.933819409,0.7192281441,0.9190402538,"['F', 'Li', 'Tl', 'Zr']",TRUE
mp-757346,LiCrPO4,4,FALSE,-0.5511537395,-0.1306746966,0.8057728171,-0.6599102795,-0.1701219994,"['Cr', 'Li', 'O', 'P']",TRUE
mp-25449,LiCuPO4,4,FALSE,-0.2307223336,0.1840369716,-0.8682128618,0.03063777749,-0.4021576857,"['Cu', 'Li', 'O', 'P']",FALSE
mp-31972,Li3Mn(PO4)2,4,TRUE,-0.679552069,0.006135221371,-0.09848955969,-0.450242636,0.4178992078,"['Li', 'Mn', 'O', 'P']",FALSE
mp-761891,Li3Ti4O8,3,FALSE,-1.191755148,-0.262888632,-0.8682128618,0.1358670781,-0.8254190872,"['Li', 'O', 'Ti']",FALSE
mp-756972,Li3Ti2CrO6,4,FALSE,-0.8665730085,-0.1612825959,-0.8682128618,0.1193636894,0.05338843866,"['Cr', 'Li', 'O', 'Ti']",FALSE
mp-764798,Li5Fe8(BO3)8,4,TRUE,-0.3431326182,-0.1603883379,0.1050456484,-0.3423023016,0.1712443309,"['B', 'Fe', 'Li', 'O']",TRUE
mp-759844,Li6MnF8,3,TRUE,-1.190588862,0.5298324044,2.200659318,-0.6661875933,-0.8054486029,"['F', 'Li', 'Mn']",TRUE
mp-1443175,LiV3O6,3,FALSE,2.897260436,0.5953721729,-0.8682128618,0.2419285728,-0.939897524,"['Li', 'O', 'V']",FALSE
mp-774355,Li3Co2(SiO4)2,4,TRUE,-0.4672099765,0.05323845151,-0.4962837539,-0.4422445014,-0.2359137181,"['Co', 'Li', 'O', 'Si']",FALSE
mp-7779,Li2NdAs2,3,FALSE,1.0047211,-1.887325556,-0.8682128618,0.5462357649,-0.9147880397,"['As', 'Li', 'Nd']",FALSE
mp-765701,Li4V3FeO8,4,TRUE,-0.3928941512,-0.06893567856,0.1567081115,0.1504159286,-0.7985548726,"['Fe', 'Li', 'O', 'V']",TRUE
mp-754662,LiFeF4,3,TRUE,-0.8443108161,0.4439817403,1.576782603,-0.2890357887,-0.837068419,"['F', 'Fe', 'Li']",TRUE
mp-1311345,Li3(NiO2)5,3,TRUE,0.8008729224,0.3942196619,-0.6107130625,0.5706666972,-0.2500670764,"['Li', 'Ni', 'O']",FALSE
mp-760025,Li2MnCu3O8,4,TRUE,0.6856088415,0.375332535,-0.8682128618,0.491065388,0.419056633,"['Cu', 'Li', 'Mn', 'O']",FALSE
mp-1222547,Li4VFe3(PO4)4,5,TRUE,-0.5975907139,-0.1002467447,0.9779584572,-0.2220839314,-0.3598665521,"['Fe', 'Li', 'O', 'P', 'V']",TRUE
mp-754360,Li3FeO4,3,TRUE,0.2357453213,0.3682122709,-0.8682128618,-0.2914036025,-1.034666506,"['Fe', 'Li', 'O']",FALSE
mp-865631,LiNiO2,3,TRUE,0.5237787767,0.4013299042,-0.8682128618,0.7585889703,-1.04644607,"['Li', 'Ni', 'O']",FALSE
mp-755545,Li6Fe(O2F)2,4,TRUE,-0.2862947183,0.4914099075,-0.164032501,-0.79212289,-0.4927006156,"['F', 'Fe', 'Li', 'O']",FALSE
mp-555874,LiAsS2,3,FALSE,1.230728281,0.7857415343,-0.1461571533,-0.4687451119,-0.7790604488,"['As', 'Li', 'S']",FALSE
mp-1236109,Sr4LiMn2Cu3(SO)4,6,TRUE,0.2285328125,0.3796707471,-0.1867829434,0.5571934567,-0.3486490377,"['Cu', 'Li', 'Mn', 'O', 'S', 'Sr']",FALSE
mp-554656,Li5VP2(O4F)2,5,FALSE,-0.942238218,0.1156315055,0.8027258828,-0.6352217263,0.9092691679,"['F', 'Li', 'O', 'P', 'V']",TRUE
mp-1018779,Li3PrSb2,3,FALSE,1.070258597,-2.433359456,-0.8682128618,0.7981845753,-0.8450568185,"['Li', 'Pr', 'Sb']",FALSE
mp-753228,LiMn3O6,3,TRUE,0.01340217979,-0.1719822335,-0.2452840811,0.1068521149,-0.9097937457,"['Li', 'Mn', 'O']",FALSE
mp-26173,LiBi3(PO5)2,4,FALSE,-0.364307104,0.1027461268,1.494718507,1.672363553,-0.5815523113,"['Bi', 'Li', 'O', 'P']",TRUE
mp-754500,LiSn2P4H3O16,5,FALSE,-0.3303848879,0.1019583314,1.061783004,-0.2063399281,-0.3642771607,"['H', 'Li', 'O', 'P', 'Sn']",TRUE
mp-767753,Li2Fe2Si8O19,4,TRUE,-1.00283143,-0.2061443388,1.507109373,-0.653823621,-0.1068620972,"['Fe', 'Li', 'O', 'Si']",TRUE
mp-860885,LiNi(PO3)3,4,TRUE,-0.4768228383,-0.005966664444,1.533448426,-0.5305941328,0.7241340633,"['Li', 'Ni', 'O', 'P']",TRUE
mp-1175320,Li7Mn4CoO12,4,TRUE,-0.05067253838,0.1167306141,-0.8682128618,0.1331969695,-0.6077006123,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1344597,Li2VSi7O16,4,FALSE,4.736944781,1.336766374,-0.8682128618,-0.8209542526,-0.2548902143,"['Li', 'O', 'Si', 'V']",FALSE
mp-1638967,Li2Co(CO3)2,4,TRUE,0.04377127863,-0.007827533051,1.037813788,-0.734764111,0.1564412408,"['C', 'Co', 'Li', 'O']",TRUE
mp-759624,Li3Bi(PO4)2,4,FALSE,-0.6128276545,0.1329932473,1.800630706,0.3951994491,0.6164394372,"['Bi', 'Li', 'O', 'P']",TRUE
mp-689967,LiMn(PO3)4,4,TRUE,-0.5605137054,-0.09379219088,0.2868460589,-0.6676216651,-0.5800391074,"['Li', 'Mn', 'O', 'P']",TRUE
mp-865184,LiScPd2,3,FALSE,1.380975517,-2.427938307,-0.8682128618,2.14579025,-1.055697503,"['Li', 'Pd', 'Sc']",FALSE
mp-1318775,Li3CrCo3O8,4,TRUE,0.2937492044,0.1391072806,-0.8682128618,0.3768127047,-0.3986176206,"['Co', 'Cr', 'Li', 'O']",FALSE
mp-1100573,Li9Mn2Co5O16,4,TRUE,0.2162736066,0.232653318,-0.8682128618,0.2693622641,-0.4033598831,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-1174299,Li4Mn3O7,3,TRUE,-0.1648698472,0.0495622364,-0.05698354419,0.0905837281,-0.4864496442,"['Li', 'Mn', 'O']",FALSE
mp-758776,Li3V3P8O29,4,FALSE,-0.5947352407,-0.1011743114,-0.4698092807,-0.8304320059,2.146047815,"['Li', 'O', 'P', 'V']",FALSE
mp-775102,Li7Fe3Co(PO4)6,5,TRUE,-0.5133994604,0.008172296586,-0.8682128618,-0.5753868496,0.1635219318,"['Co', 'Fe', 'Li', 'O', 'P']",FALSE
mp-1077469,Li3GdBi2,3,FALSE,1.295921429,-6.222410107,-0.8682128618,2.279287133,-0.8388259642,"['Bi', 'Gd', 'Li']",FALSE
mp-1193296,LiTi2O4,3,FALSE,-1.371167777,-0.376881566,-0.8682128618,0.1504264252,-0.4339529993,"['Li', 'O', 'Ti']",FALSE
mp-1177231,Li4VCr2Ni3(PO4)6,6,TRUE,-0.4622195585,-0.06732341564,-0.8583949625,-0.264441762,0.0890101621,"['Cr', 'Li', 'Ni', 'O', 'P', 'V']",FALSE
mp-26829,LiCr(PO3)4,4,FALSE,-0.6929946947,-0.1366462961,1.485509994,-0.9005152026,0.2568997563,"['Cr', 'Li', 'O', 'P']",TRUE
mp-1235093,Ba6LiNb2Ir(ClO6)2,6,FALSE,-0.9545029716,0.01114419365,0.1497340175,0.876189832,0.1566278747,"['Ba', 'Cl', 'Ir', 'Li', 'Nb', 'O']",TRUE
mp-752982,Li2Mn2OF6,4,TRUE,-0.8527583969,0.2964170961,0.02460658415,-0.5574547183,-0.4039437644,"['F', 'Li', 'Mn', 'O']",TRUE
mp-865735,Li2YbGe,3,FALSE,1.815677274,-1.984606334,-0.8682128618,1.949243058,-1.051377772,"['Ge', 'Li', 'Yb']",FALSE
mp-777385,Li5Mn8(BO3)8,4,TRUE,-0.5139020877,-0.2411194007,-0.505559976,-0.411179734,0.206421257,"['B', 'Li', 'Mn', 'O']",FALSE
mp-1174483,Li7Mn2(CoO4)3,4,TRUE,0.3328731058,0.2669319257,-0.8682128618,0.2078209878,-0.6155819837,"['Co', 'Li', 'Mn', 'O']",FALSE
mp-753209,LiAgF4,3,FALSE,0.1776497311,-0.16720939,-0.8682128618,0.3132177566,-1.021268439,"['Ag', 'F', 'Li']",FALSE
mp-1176613,LiV2F9,3,FALSE,-1.148061928,0.3340685397,0.3258468173,-0.7156431669,0.76389166,"['F', 'Li', 'V']",TRUE
mp-26601,Li3Mn2(PO4)3,4,TRUE,-0.6105983373,-0.06826803944,-0.8682128618,-0.5727728192,0.1390031379,"['Li', 'Mn', 'O', 'P']",FALSE
mp-770832,Li2BSeO4,4,FALSE,-0.1620813584,0.2706797975,0.7314276213,-0.6831180588,-0.05997397342,"['B', 'Li', 'O', 'Se']",TRUE
mp-569115,Li2ZnGe,3,FALSE,1.798067437,1.309303406,-0.8682128618,0.1468689817,-0.5040994262,"['Ge', 'Li', 'Zn']",FALSE
