Date/Time,Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),LV ActivePower (kW)
29 03 2018 11:10,10.74300003,3173.950237,8.089661598,3096.085938
29 03 2018 11:20,9.373304367,2386.878365,1.904364944,2539.521973
29 03 2018 11:30,9.793312073,2656.745672,6.645163059,2594.659912
29 03 2018 11:40,10.71335983,3161.563305,8.478798866,3050.280029
29 03 2018 11:50,10.14935017,2881.521776,4.897108078,2836.625
29 03 2018 12:00,9.915073395,2738.15635,5.892158031,2689.233887
29 03 2018 12:10,9.471619606,2451.355907,6.011797905,2512.261963
29 03 2018 12:20,9.16658783,2251.889462,3.624142885,2402.941895
29 03 2018 12:30,8.116462708,1597.378719,3.351197004,1830.677002
29 03 2018 12:40,8.611495972,1897.18155,9.131952286,1968.494995
29 03 2018 12:50,8.468440056,1808.568013,6.105482101,1849.723999
29 03 2018 13:00,7.987569809,1522.886479,3.991173983,1698.503052
29 03 2018 13:10,7.938095093,1494.748031,7.451435089,1656.551025
29 03 2018 13:20,8.328205109,1723.171015,11.36682987,1714.385986
29 03 2018 13:30,7.708558083,1367.780386,11.04786968,1473.53894
29 03 2018 13:40,7.869809151,1456.346509,10.49571037,1495.886963
29 03 2018 13:50,7.864153862,1453.189388,10.27682972,1500.744995
29 03 2018 14:00,8.208692551,1651.674421,12.54051018,1566.834961
29 03 2018 14:10,7.671925068,1348.09486,8.789045334,1332.982056
29 03 2018 14:20,7.426854134,1220.349863,8.336096764,1184.82605
29 03 2018 14:30,7.498335838,1257.122076,10.10709953,1181.790039
29 03 2018 14:40,7.098374844,1060.895247,12.71967983,995.5969849
29 03 2018 14:50,7.173787117,1096.179554,9.952815056,996.1182861
29 03 2018 15:00,6.768891811,915.2592635,4.384346962,882.4285889
29 03 2018 15:10,6.848797798,949.3506078,7.243832111,878.6234741
29 03 2018 15:20,6.234964848,706.1656852,14.16269016,645.2213135
29 03 2018 15:30,5.798560143,559.1284453,9.302967072,507.2452087
29 03 2018 15:40,5.139360905,370.9884145,12.92220974,322.6021118
29 03 2018 15:50,4.911942005,314.6576985,20.26264,260.500885
29 03 2018 16:00,4.404201984,201.9931304,13.73989964,187.9499054
29 03 2018 16:10,4.592017174,241.7347992,11.61668968,216.6524963
29 03 2018 16:20,4.145866871,150.5671691,11.19468021,138.5977936
29 03 2018 16:30,4.073933125,136.8492773,8.166430473,134.7496948
29 03 2018 16:40,3.952023029,118.9725648,23.66547012,97.35381317
29 03 2018 16:50,3.66624403,72.83029756,37.14559174,81.07906342
29 03 2018 17:00,3.028526068,16.97793309,41.02622986,23.57584953
29 03 2018 17:10,2.555188894,0,34.20238113,3.240067005
29 03 2018 17:20,3.072432995,18.73757893,38.93297958,17.52486992
29 03 2018 17:30,4.315367222,183.9083033,30.23567009,180.4783936
29 03 2018 17:40,2.998630047,0,32.71744156,9.971087456
29 03 2018 17:50,2.495404959,0,53.83129883,0
29 03 2018 18:00,3.604604959,64.59113127,46.78824997,0
29 03 2018 18:10,4.155446053,152.4126769,29.10994911,140.6215973
29 03 2018 18:20,2.7355721,0,56.00067902,29.8223896
29 03 2018 18:30,4.43727684,208.8400384,25.30348015,181.0792999
29 03 2018 18:40,5.272153854,405.7809129,11.52571011,284.2309875
29 03 2018 18:50,5.784742832,554.7640857,6.709853172,450.2980042
29 03 2018 19:00,6.245728016,710.0713578,0.6262261271,615.2266846
29 03 2018 19:10,6.19824791,692.9356217,1.464048982,602.8756714
29 03 2018 19:20,5.892850876,589.4332686,359.3330078,484.3564148
29 03 2018 19:30,5.431889057,449.6182938,358.0618896,345.8353882
29 03 2018 19:40,5.493644238,467.1734087,356.6585999,343.9281006
29 03 2018 19:50,5.520839214,475.0146963,356.4421997,346.2625122
29 03 2018 20:00,5.299109936,413.0235182,358.9065857,315.6731873
29 03 2018 20:10,4.83534193,296.5550567,5.583542824,220.2615967
29 03 2018 20:20,4.707859993,267.3407252,0.686724484,242.4127045
29 03 2018 20:30,5.046885967,347.6020122,6.811303139,272.265686
29 03 2018 20:40,4.76635313,280.6067876,15.59963989,201.3123932
29 03 2018 20:50,4.518270969,225.8770942,17.47307014,144.6360016
29 03 2018 21:00,3.903594971,110.2337487,20.44276047,89.66654968
29 03 2018 21:10,3.721894026,80.79108758,21.99184036,60.3773613
29 03 2018 21:20,3.192997932,25.15578999,19.66341972,10.85805988
29 03 2018 21:30,2.63835001,0,16.62475014,0
29 03 2018 21:40,3.065016985,18.41872018,5.152713776,0
29 03 2018 21:50,2.660137892,0,7.273464203,0
29 03 2018 22:00,2.035298109,0,31.68876076,0
29 03 2018 22:10,1.678588033,0,14.59531975,0
29 03 2018 22:20,1.360432029,0,21.95207024,0
29 03 2018 22:30,2.150662899,0,327.7385864,0
29 03 2018 22:40,1.840610027,0,324.770813,0
29 03 2018 22:50,2.459547997,0,324.0267029,0
29 03 2018 23:00,3.086976051,19.38842032,320.302887,0
29 03 2018 23:10,3.166398048,23.53980239,323.9032898,0
29 03 2018 23:20,2.744128942,0,331.6163025,0
29 03 2018 23:30,3.064642906,18.40286942,334.9468994,0
29 03 2018 23:40,3.518686056,54.12077178,324.7257996,0
29 03 2018 23:50,3.023586988,16.79929131,315.7561951,0
30 03 2018 00:00,3.432178974,44.77202043,315.7970886,0
30 03 2018 00:10,3.455082893,47.13068778,318.7655029,13.83485985
30 03 2018 00:20,3.106661081,20.3232815,321.5235901,0.4388009012
30 03 2018 00:30,2.48239994,0,303.1913147,0
30 03 2018 00:40,2.100831032,0,303.953186,0
30 03 2018 00:50,2.529134035,0,340.2879028,0
30 03 2018 01:00,2.649169922,0,339.3158875,0
30 03 2018 01:10,2.414738894,0,334.031189,0
30 03 2018 01:20,1.939116001,0,322.8908081,0
30 03 2018 01:30,2.283519983,0,323.6683044,0
30 03 2018 01:40,1.813315034,0,299.6661987,0
30 03 2018 01:50,1.22635901,0,312.229187,0
30 03 2018 02:00,1.632583022,0,335.9858093,0
30 03 2018 02:10,1.782610059,0,345.5931091,0
30 03 2018 02:20,1.875808954,0,356.0887146,0
30 03 2018 02:30,1.470739007,0,347.6513977,0
30 03 2018 02:40,0.7270581126,0,318.8179932,0
30 03 2018 02:50,0.5088056922,0,319.2532043,0
30 03 2018 03:00,0.5982903242,0,337.5169067,0
30 03 2018 03:10,0.7815771103,0,332.1722107,0
30 03 2018 03:20,1.092396975,0,300.3817139,0
30 03 2018 03:30,1.465718985,0,293.6021118,0
30 03 2018 03:40,2.480353117,0,288.331604,0
30 03 2018 03:50,2.9139781,0,289.2775879,0
30 03 2018 04:00,3.05033803,17.81353034,292.5299988,0
30 03 2018 04:10,3.133019924,21.67218159,291.7268982,0
30 03 2018 04:20,3.244987965,28.64114309,301.1029053,0
30 03 2018 04:30,3.70715189,78.63396409,321.6806946,23.49374962
30 03 2018 04:40,3.179980993,24.35084442,328.946991,19.33567047
30 03 2018 04:50,2.002324104,0,331.0602112,0
30 03 2018 05:00,2.071553946,0,339.6339111,0
30 03 2018 05:10,2.139892101,0,344.6181946,0
30 03 2018 05:20,2.117172956,0,347.9786072,0
30 03 2018 05:30,1.660356045,0,6.550354004,0
30 03 2018 05:40,1.438215971,0,358.5510864,0
30 03 2018 05:50,1.513437986,0,10.59873009,0
30 03 2018 06:00,1.338068962,0,29.54379082,0
30 03 2018 06:10,2.446875095,0,22.57685089,0
30 03 2018 06:20,2.066612959,0,14.05461979,0
30 03 2018 06:30,1.879856944,0,24.01357079,0
30 03 2018 06:40,2.167254925,0,36.49876022,0
30 03 2018 06:50,1.373361945,0,352.5741882,0
30 03 2018 07:00,2.470916986,0,24.92674065,0
30 03 2018 07:10,1.017048001,0,45.33897018,0
30 03 2018 07:20,1.83888495,0,37.51263046,0
30 03 2018 07:30,2.151432037,0,19.6584301,0
30 03 2018 07:40,1.753726006,0,5.419536114,0
30 03 2018 07:50,2.222640038,0,1.877851963,0
30 03 2018 08:00,1.989496946,0,8.655611992,0
30 03 2018 08:10,1.644423008,0,11.47237968,0
30 03 2018 08:20,1.765596986,0,24.87706947,0
30 03 2018 08:30,1.952839017,0,7.597394943,0
30 03 2018 08:40,2.258788109,0,357.9053955,0
30 03 2018 08:50,1.822659016,0,9.95419693,0
30 03 2018 09:00,2.450798988,0,2.635134935,0
30 03 2018 09:10,2.023478985,0,351.5694885,0
30 03 2018 09:20,1.869526982,0,15.09838009,0
30 03 2018 09:30,1.705167055,0,343.1221008,0
30 03 2018 09:40,1.981098056,0,356.2643127,0
30 03 2018 09:50,1.889986992,0,6.7721138,0
30 03 2018 10:00,1.416898012,0,346.1895142,0
30 03 2018 10:10,1.305776,0,0.9218642712,0
30 03 2018 10:20,2.076486111,0,350.0993958,0
30 03 2018 10:30,2.2964499,0,19.9790802,0
30 03 2018 10:40,1.510108948,0,359.8981934,0
30 03 2018 10:50,1.534631014,0,335.244812,0
30 03 2018 11:00,1.369464993,0,353.4393921,0
30 03 2018 11:10,1.345602036,0,338.3601074,0
30 03 2018 11:20,1.196019053,0,349.2163086,0
30 03 2018 11:30,1.317253947,0,3.355711937,0
30 03 2018 11:40,1.114338994,0,340.9742126,0
30 03 2018 11:50,1.460124969,0,349.5172119,0
30 03 2018 12:00,0.731739521,0,353.9291077,0
30 03 2018 12:10,1.02204597,0,331.7677002,0
30 03 2018 12:20,0.7046557069,0,9.194094658,0
30 03 2018 12:30,0.9152923822,0,313.9460144,0
30 03 2018 12:40,0.9824528098,0,313.2698975,0
30 03 2018 12:50,1.041944981,0,295.5299988,0
30 03 2018 13:00,1.297361016,0,245.0140991,0
30 03 2018 13:10,1.01472199,0,259.2514954,0
30 03 2018 13:20,0.8756164908,0,276.4569092,0
30 03 2018 13:30,3.066618919,18.48685185,248.2201996,0
30 03 2018 13:40,1.717002988,0,260.0058899,0
30 03 2018 13:50,2.770303011,0,233.0426941,0
30 03 2018 14:00,2.339760065,0,231.5482025,0
30 03 2018 14:10,2.602950096,0,226.5532074,0
30 03 2018 14:20,2.247138977,0,235.3804932,0
30 03 2018 14:30,2.913439035,0,222.4891052,0
30 03 2018 14:40,2.959666014,0,217.1011047,0
30 03 2018 14:50,3.522049904,54.50848509,206.5299072,0
30 03 2018 15:00,2.650222063,0,214.5372009,0
30 03 2018 15:10,2.583867073,0,216.5581055,0
30 03 2018 15:20,2.493521929,0,198.6432037,0
30 03 2018 15:30,2.079171896,0,221.656601,0
30 03 2018 15:40,2.745779991,0,230.0005951,0
30 03 2018 15:50,2.841130018,0,228.6819,0
30 03 2018 16:00,2.517993927,0,204.2276001,0
30 03 2018 16:10,2.546346903,0,209.8170013,0
30 03 2018 16:20,2.395865917,0,222.256897,0
30 03 2018 16:30,2.56475997,0,200.9739075,0
30 03 2018 16:40,2.386985064,0,226.553299,0
30 03 2018 16:50,3.389774084,40.62667762,236.8728027,0
30 03 2018 17:00,3.469795942,48.69012835,238.2120056,19.71678925
30 03 2018 17:10,3.846637964,100.4360823,224.977005,100.7762985
30 03 2018 17:20,4.592700958,241.8834159,223.8833008,238.3237
30 03 2018 17:30,5.145494938,372.5637335,215.9593964,328.9424133
30 03 2018 17:40,5.33274889,422.1489764,215.7341003,335.5950012
30 03 2018 17:50,4.733051777,273.0258112,222.5778961,246.0769043
30 03 2018 18:00,4.542134762,230.9718647,230.5937042,212.7225037
30 03 2018 18:10,4.219741821,164.9174798,237.5778046,153.3276978
30 03 2018 18:20,3.922048092,113.5193536,242.1268005,100.0548019
30 03 2018 18:30,4.497378826,221.4450921,242.3825989,190.7525024
30 03 2018 18:40,4.55202198,233.0929355,240.0292053,192.9873047
30 03 2018 18:50,4.220781803,165.1214553,233.4570007,131.7001038
30 03 2018 19:00,4.103345871,142.4286697,231.4490051,123.1768036
30 03 2018 19:10,4.979682922,331.0240099,238.716507,262.9585876
30 03 2018 19:20,4.517294884,225.6694434,229.5760956,190.004303
30 03 2018 19:30,4.286719799,178.1684164,233.7646027,165.8072052
30 03 2018 19:40,5.166461945,377.9713611,230.7144012,329.160614
30 03 2018 19:50,5.681567192,522.7793651,229.5821075,422.3414001
30 03 2018 20:00,5.46522522,459.0517197,229.683197,352.9613953
30 03 2018 20:10,5.593169212,496.2053094,226.361496,340.5133972
30 03 2018 20:20,6.138639927,671.7648522,230.9721985,533.3933105
30 03 2018 20:30,5.822597027,566.7670298,231.9380035,431.1982117
30 03 2018 20:40,4.977889061,330.5861971,231.9488983,255.8979034
30 03 2018 20:50,4.411052227,203.4060638,228.2030945,146.8874969
30 03 2018 21:00,4.436480999,208.6745491,227.5868073,141.2039948
30 03 2018 21:10,4.20759201,162.5385707,232.6228027,114.1564026
30 03 2018 21:20,4.092494011,140.3654266,236.7626038,88.71183777
30 03 2018 21:30,4.482769012,218.3613624,234.283493,144.1667023
30 03 2018 21:40,4.887335777,308.7964663,223.2890015,197.0612946
30 03 2018 21:50,5.28415823,408.9986292,215.8464966,292.1765137
30 03 2018 22:00,5.628577232,506.7592636,209.1078949,377.269104
30 03 2018 22:10,5.613460064,502.2386792,211.8869019,369.7257996
30 03 2018 22:20,6.289689064,726.153055,212.4499969,536.8756714
30 03 2018 22:30,6.584630966,839.4949462,214.0502014,641.7280884
30 03 2018 22:40,6.690755844,882.6526527,211.4210968,724.3029785
30 03 2018 22:50,6.862053871,955.0803832,210.1013947,853.9249268
30 03 2018 23:00,7.068834782,1047.279007,208.133606,918.6740112
30 03 2018 23:10,7.624705791,1322.968489,203.5520935,1078.640991
30 03 2018 23:20,7.838544846,1438.938186,198.0991974,1090.150024
30 03 2018 23:30,7.039322853,1033.789144,196.1024933,921.796875
30 03 2018 23:40,7.153292179,1086.515011,196.4595947,990.2197876
30 03 2018 23:50,7.168924809,1093.881567,197.9904938,964.5178223
31 03 2018 00:00,6.757256031,910.3582541,201.0462036,760.2581787
31 03 2018 00:10,6.899158955,971.2323014,200.3242035,808.1953735
31 03 2018 00:20,6.823071957,938.2914731,199.5883942,770.3040771
31 03 2018 00:30,6.780641079,920.2243007,199.2218933,751.4165039
31 03 2018 00:40,6.792084217,925.075698,199.1851959,761.1342163
31 03 2018 00:50,6.860074997,954.2236867,199.1562042,802.7340698
31 03 2018 01:00,6.940123081,989.2605348,198.8925934,811.328186
31 03 2018 01:10,6.616084099,852.1520504,201.0980988,684.0410767
31 03 2018 01:20,7.072080135,1048.76935,199.8592072,882.265686
31 03 2018 01:30,7.16650486,1092.739061,196.339798,912.7061768
31 03 2018 01:40,7.383048058,1198.195491,197.4588013,1032.712036
31 03 2018 01:50,7.962337017,1508.502941,198.3408051,1261.739014
31 03 2018 02:00,8.298944473,1705.552499,199.3959961,1364.426025
31 03 2018 02:10,8.24742794,1674.710758,199.3883057,1390.911987
31 03 2018 02:20,8.044419289,1555.535524,196.6604004,1244.264038
31 03 2018 02:30,7.886870861,1465.8931,197.8560944,1263.064941
31 03 2018 02:40,8.302186966,1707.50133,199.4123993,1468.328979
31 03 2018 02:50,8.871398926,2061.44017,201.2467957,1711.937988
31 03 2018 03:00,9.554269791,2482.314805,202.1824951,2020.541992
31 03 2018 03:10,10.41314983,3023.359433,204.2057037,2407.989014
31 03 2018 03:20,10.82476997,3207.000467,202.8323975,2702.184082
31 03 2018 03:30,10.35816002,2995.42644,201.9618988,2572.281006
31 03 2018 03:40,10.29891968,2964.386889,200.5814056,2522.512939
31 03 2018 03:50,10.07771969,2839.486825,197.146698,2327.459961
31 03 2018 04:00,10.24748993,2936.628797,192.832901,2207.163086
31 03 2018 04:10,10.56095982,3094.359707,193.3973999,2397.408936
31 03 2018 04:20,11.4837904,3417.788438,195.4178009,2987.843018
31 03 2018 04:30,11.58660984,3442.492481,195.652298,3182.490967
31 03 2018 04:40,11.46284008,3412.500937,195.4674988,3137.820068
31 03 2018 04:50,10.85369015,3218.301012,193.4963989,2744.221924
31 03 2018 05:00,10.27334023,2950.675996,189.4452057,2414.149902
31 03 2018 05:10,10.19382,2906.843824,189.2059021,2426.618896
31 03 2018 05:20,10.11192036,2859.750443,191.4389954,2359.297119
31 03 2018 05:30,9.888581276,2720.856166,189.5028076,2324.204102
31 03 2018 05:40,8.873862267,2063.014362,187.5045929,1908.69397
31 03 2018 05:50,8.760409355,1990.830805,188.8043976,1835.774048
31 03 2018 06:00,9.050488472,2176.588501,189.6026001,1920.071045
31 03 2018 06:10,9.096231461,2206.203362,188.4411926,1991.234985
31 03 2018 06:20,8.868292809,2059.455631,185.6687012,1783.081055
31 03 2018 06:30,8.189791679,1640.483021,186.2639008,1490.204956
31 03 2018 06:40,8.168293953,1627.793906,188.179306,1526.057983
31 03 2018 06:50,8.929388046,2098.573553,183.6764984,1836.844971
31 03 2018 07:00,7.923045158,1486.240535,181.063797,1452.166992
31 03 2018 07:10,7.418980122,1216.346594,180.2763062,1203.140991
31 03 2018 07:20,6.480288029,798.3018702,184.4651947,831.9611206
31 03 2018 07:30,7.767656803,1399.88394,190.0326996,1300.73999
31 03 2018 07:40,6.824381828,938.8526428,189.5207062,853.145813
31 03 2018 07:50,7.246234894,1130.801733,188.7066956,1069.332031
31 03 2018 08:00,7.115139961,1068.673973,186.2640076,1015.047974
31 03 2018 08:10,6.14478302,673.9291055,178.696701,687.8513794
31 03 2018 08:20,5.955020905,609.9215111,182.7799988,660.6812744
31 03 2018 08:30,6.513380051,811.2346089,186.7525024,794.4290161
31 03 2018 08:40,6.593204021,842.9337412,189.8430023,828.8939209
31 03 2018 08:50,5.329301834,421.2093827,194.7015076,493.8353882
31 03 2018 09:00,5.679918766,522.276893,191.2590942,508.4198914
31 03 2018 09:10,5.329100132,421.1544349,194.3074036,411.3228149
31 03 2018 09:20,6.428103924,778.1536042,193.8843994,692.3328247
31 03 2018 09:30,6.313213825,734.8443793,188.3182068,710.6436157
31 03 2018 09:40,4.411117077,203.4194526,190.4414063,233.0850067
31 03 2018 09:50,5.135286808,369.9437941,190.4463043,460.3727112
31 03 2018 10:00,5.950806141,608.5195998,194.9033966,579.9802856
31 03 2018 10:10,4.810780048,290.8389934,199.201004,395.9525146
31 03 2018 10:20,4.269177914,174.6752602,203.5711975,227.2503052
31 03 2018 10:30,4.683588028,261.9032337,193.0559998,307.9454041
31 03 2018 10:40,6.489334106,801.8251197,189.2247925,800.3165283
31 03 2018 10:50,6.604061127,847.3006355,190.8605042,861.2432251
31 03 2018 11:00,5.848374844,575.0245693,199.8860016,531.7783813
31 03 2018 11:10,5.432376862,449.7556096,198.5966949,484.0210876
31 03 2018 11:20,5.126161098,367.6087479,197.8141937,394.5112
31 03 2018 11:30,4.654946804,255.5368074,198.1688995,305.6253052
31 03 2018 11:40,4.786109924,285.1402162,205.2297058,300.0903931
31 03 2018 11:50,4.676170826,260.2493688,206.3426971,274.9815063
31 03 2018 12:00,5.404882908,442.0493704,214.2554016,408.5864868
31 03 2018 12:10,5.303198814,414.1275409,216.7841034,380.6015015
31 03 2018 12:20,4.739386082,274.4620034,212.1351929,285.4855957
31 03 2018 12:30,6.014316082,628.8313848,208.4378967,552.2770996
31 03 2018 12:40,6.333121777,742.246189,202.6091003,653.0197144
31 03 2018 12:50,5.689826012,525.3008172,199.9431,441.0975952
31 03 2018 13:00,6.650312901,866.0538995,197.0924988,776.1773071
31 03 2018 13:10,6.582005978,838.4436792,193.7783966,828.7224121
31 03 2018 13:20,7.200276852,1108.7553,195.9044037,1124.503052
31 03 2018 13:30,7.550014019,1283.808948,196.3885956,1256.267944
31 03 2018 13:40,7.127019882,1074.208564,195.0661011,1094.588989
31 03 2018 13:50,7.514624119,1265.51171,197.3426971,1302.081055
31 03 2018 14:00,7.758684158,1394.98277,193.8287964,1445.064941
31 03 2018 14:10,7.718615055,1373.213643,198.8786926,1378.762939
31 03 2018 14:20,7.352645874,1182.986541,199.7117004,1241.291992
31 03 2018 14:30,6.650688171,866.2070556,205.3589935,882.6624756
31 03 2018 14:40,7.508686066,1262.458122,204.5975037,1186.286987
31 03 2018 14:50,8.923490524,2094.790022,202.9270935,1920.129028
31 03 2018 15:00,8.969514847,2124.357176,198.0731964,1974.83606
31 03 2018 15:10,9.379283905,2390.796059,204.3509979,2206.687988
31 03 2018 15:20,8.846028328,2045.244354,203.1425018,1961.922974
31 03 2018 15:30,10.32349968,2977.386233,201.6343994,2669.600098
31 03 2018 15:40,10.1028204,2854.393509,196.5034943,2595.903076
31 03 2018 15:50,11.46718979,3413.60588,197.2434998,3076.167969
31 03 2018 16:00,11.80370045,3488.070107,193.0173035,3278.025879
31 03 2018 16:10,12.71401978,3591.674063,194.2669983,3551.282959
31 03 2018 16:20,12.52783012,3581.153241,195.6497955,3514.125
31 03 2018 16:30,13.72303963,3600,196.3213043,3603.9021
31 03 2018 16:40,14.82343006,3600,201.4367065,3603.989014
31 03 2018 16:50,15.77029991,3600,198.280899,3603.827881
31 03 2018 17:00,17.12220001,3600,196.0518036,3603.967041
31 03 2018 17:10,17.3254509,3600,200.3455963,3603.940918
31 03 2018 17:20,17.37236023,3600,199.3298035,3604.195068
31 03 2018 17:30,17.8506794,3600,201.4479065,3603.783936
31 03 2018 17:40,17.55063057,3600,200.6428986,3604.063965
31 03 2018 17:50,17.42453003,3600,199.8605042,3604.218994
31 03 2018 18:00,16.62672043,3600,195.8350067,3604.195068
31 03 2018 18:10,16.69852066,3600,192.4515991,3604.290039
31 03 2018 18:20,16.36997032,3600,193.6428986,3604.295898
31 03 2018 18:30,15.7826004,3600,190.8695984,3603.951904
31 03 2018 18:40,16.21888924,3600,188.3148956,3604.343994
31 03 2018 18:50,15.24518013,3600,191.7666931,3604.209961
31 03 2018 19:00,14.17175007,3600,186.6759033,3604.193115
31 03 2018 19:10,14.77779007,3600,184.204895,3604.356934
31 03 2018 19:20,15.91664982,3600,183.0677032,3604.243896
